"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant"
"english-cottage-keswick","Keswick","<p>Keswick pattern from our English-cottage collection. Pattern #01-03-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/keswick_67f90044-e9ab-4ea2-8365-8d318b1257ef.jpg?v=1772068542","1","Keswick pattern thumbnail","Keswick - English-cottage Collection | ColorFlex Wallpaper","Keswick pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","keswick","6","Baskets,Flowers & Fruit,Grapes,Flowers,Small Leaves,Large Leaves","24x24","straight","SW6990 CAVIAR,SW0043 PERISTYLE BRASS,SW0034 ROYCROFT ROSE,SW0033 REMBRANDT RUBY,SW7697 SAFARI,SW7726 LEMON VERBENA,SW7729 EDAMAME","01-03-103","03","103",""
"english-cottage-sherwood-stag","Sherwood Stag","<p>Sherwood Stag pattern from our English-cottage collection. Pattern #01-03-137. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-137-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/sherwood-stag.jpg?v=1767642984","1","Sherwood Stag pattern thumbnail","Sherwood Stag - English-cottage Collection | ColorFlex Wallpaper","Sherwood Stag pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","sherwood-stag","6","Stag,Trees,Leaves,Tall Leaves,Flowers,Berries","24x24","straight","SW2802 ROOKWOOD RED,SW7699 RUSTIC CITY,SW3174 LENNOX HILL TAN,SW6394 SEQUIN,SW6423 RYEGRASS,SW6371 VANILLIN,SW6374 SEQUIN","01-03-137","03","137",""
"english-cottage-sherwood-stag","Sherwood Stag","<p>Sherwood Stag pattern from our English-cottage collection. Pattern #01-03-137. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-137-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/sherwood-stag.jpg?v=1767642984","","","Sherwood Stag - English-cottage Collection | ColorFlex Wallpaper","Sherwood Stag pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","sherwood-stag","6","Stag,Trees,Leaves,Tall Leaves,Flowers,Berries","24x24","straight","SW2802 ROOKWOOD RED,SW7699 RUSTIC CITY,SW3174 LENNOX HILL TAN,SW6394 SEQUIN,SW6423 RYEGRASS,SW6371 VANILLIN,SW6374 SEQUIN","01-03-137","03","137",""
"english-cottage-sherwood-stag","Sherwood Stag","<p>Sherwood Stag pattern from our English-cottage collection. Pattern #01-03-137. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-137-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/sherwood-stag.jpg?v=1767642984","","","Sherwood Stag - English-cottage Collection | ColorFlex Wallpaper","Sherwood Stag pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","sherwood-stag","6","Stag,Trees,Leaves,Tall Leaves,Flowers,Berries","24x24","straight","SW2802 ROOKWOOD RED,SW7699 RUSTIC CITY,SW3174 LENNOX HILL TAN,SW6394 SEQUIN,SW6423 RYEGRASS,SW6371 VANILLIN,SW6374 SEQUIN","01-03-137","03","137",""
"english-cottage-aye-lassie","Aye Lassie","<p>Aye Lassie pattern from our English-cottage collection. Pattern #01-03-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/aye-lassie.jpg?v=1762696260","1","Aye Lassie pattern thumbnail","Aye Lassie - English-cottage Collection | ColorFlex Wallpaper","Aye Lassie pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","aye-lassie","4","Piper,Leaves,Outline,Thistle","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6395 ALCHEMY,SW7726 LEMON VERBENA,SW6209 RIPE OLIVE,SW6395 ALCHEMY","01-03-101","03","101",""
"english-cottage-aye-lassie","Aye Lassie","<p>Aye Lassie pattern from our English-cottage collection. Pattern #01-03-101. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/aye-lassie.jpg?v=1762696260","","","Aye Lassie - English-cottage Collection | ColorFlex Wallpaper","Aye Lassie pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","aye-lassie","4","Piper,Leaves,Outline,Thistle","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6395 ALCHEMY,SW7726 LEMON VERBENA,SW6209 RIPE OLIVE,SW6395 ALCHEMY","01-03-101","03","101",""
"english-cottage-aye-lassie","Aye Lassie","<p>Aye Lassie pattern from our English-cottage collection. Pattern #01-03-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-101-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/aye-lassie.jpg?v=1762696260","","","Aye Lassie - English-cottage Collection | ColorFlex Wallpaper","Aye Lassie pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","aye-lassie","4","Piper,Leaves,Outline,Thistle","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6395 ALCHEMY,SW7726 LEMON VERBENA,SW6209 RIPE OLIVE,SW6395 ALCHEMY","01-03-101","03","101",""
"english-cottage-penzance","Penzance","<p>Penzance pattern from our English-cottage collection. Pattern #01-03-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/penzance.jpg?v=1762696261","1","Penzance pattern thumbnail","Penzance - English-cottage Collection | ColorFlex Wallpaper","Penzance pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","penzance","2","Tudor Rose,Heart Leaf","24x24","straight","SW6159 HIGH TEA,SW7697 SAFARI,SW0052 PEARL GRAY","01-03-102","03","102",""
"english-cottage-penzance","Penzance","<p>Penzance pattern from our English-cottage collection. Pattern #01-03-102. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/penzance.jpg?v=1762696261","","","Penzance - English-cottage Collection | ColorFlex Wallpaper","Penzance pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","penzance","2","Tudor Rose,Heart Leaf","24x24","straight","SW6159 HIGH TEA,SW7697 SAFARI,SW0052 PEARL GRAY","01-03-102","03","102",""
"english-cottage-penzance","Penzance","<p>Penzance pattern from our English-cottage collection. Pattern #01-03-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-102-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/penzance.jpg?v=1762696261","","","Penzance - English-cottage Collection | ColorFlex Wallpaper","Penzance pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","penzance","2","Tudor Rose,Heart Leaf","24x24","straight","SW6159 HIGH TEA,SW7697 SAFARI,SW0052 PEARL GRAY","01-03-102","03","102",""
"english-cottage-avesbury","Avesbury","<p>Avesbury pattern from our English-cottage collection. Pattern #01-03-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-106-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/avesbury.jpg?v=1762696261","1","Avesbury pattern thumbnail","Avesbury - English-cottage Collection | ColorFlex Wallpaper","Avesbury pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","avesbury","2","Lattice,Center Designs","24x24","half-drop","SC0001 COTTAGE LINEN,SW6242 BRACING BLUE,SW0032 NEEDLEPOINT NAVY","01-03-106","03","106",""
"english-cottage-avesbury","Avesbury","<p>Avesbury pattern from our English-cottage collection. Pattern #01-03-106. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/avesbury.jpg?v=1762696261","","","Avesbury - English-cottage Collection | ColorFlex Wallpaper","Avesbury pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","avesbury","2","Lattice,Center Designs","24x24","half-drop","SC0001 COTTAGE LINEN,SW6242 BRACING BLUE,SW0032 NEEDLEPOINT NAVY","01-03-106","03","106",""
"english-cottage-avesbury","Avesbury","<p>Avesbury pattern from our English-cottage collection. Pattern #01-03-106. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-106-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/avesbury.jpg?v=1762696261","","","Avesbury - English-cottage Collection | ColorFlex Wallpaper","Avesbury pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","avesbury","2","Lattice,Center Designs","24x24","half-drop","SC0001 COTTAGE LINEN,SW6242 BRACING BLUE,SW0032 NEEDLEPOINT NAVY","01-03-106","03","106",""
"english-cottage-exeter","Exeter","<p>Exeter pattern from our English-cottage collection. Pattern #01-03-127. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-127-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/exeter.jpg?v=1762696263","1","Exeter pattern thumbnail","Exeter - English-cottage Collection | ColorFlex Wallpaper","Exeter pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","exeter","2","In Fill,Outline","24x24","straight","SC0001 COTTAGE LINEN,SW7726 LEMON VERBENA,SW7069 IRON ORE","01-03-127","03","127",""
"english-cottage-exeter","Exeter","<p>Exeter pattern from our English-cottage collection. Pattern #01-03-127. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-127-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/exeter.jpg?v=1762696263","","","Exeter - English-cottage Collection | ColorFlex Wallpaper","Exeter pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","exeter","2","In Fill,Outline","24x24","straight","SC0001 COTTAGE LINEN,SW7726 LEMON VERBENA,SW7069 IRON ORE","01-03-127","03","127",""
"english-cottage-exeter","Exeter","<p>Exeter pattern from our English-cottage collection. Pattern #01-03-127. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-127-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/exeter.jpg?v=1762696263","","","Exeter - English-cottage Collection | ColorFlex Wallpaper","Exeter pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","exeter","2","In Fill,Outline","24x24","straight","SC0001 COTTAGE LINEN,SW7726 LEMON VERBENA,SW7069 IRON ORE","01-03-127","03","127",""
"english-cottage-the-iris-the-rose","The Iris & The Rose","<p>The Iris & The Rose pattern from our English-cottage collection. Pattern #01-03-136. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-136-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/the-iris-_-the-rose.jpg?v=1767642998","1","The Iris & The Rose pattern thumbnail","The Iris & The Rose - English-cottage Collection | ColorFlex Wallpaper","The Iris & The Rose pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","the-iris-&-the-rose","4","Trellis,Quatrefoils,Tudor Rose,Fleur De Lis","24x24","straight","SW6994 GREENBLACK,SW0043 PERISTYLE BRASS,SW9133 JASPER STONE,SW6215 ROCKY RIVER,SW6215 ROCKY RIVER","01-03-136","03","136",""
"english-cottage-the-iris-the-rose","The Iris & The Rose","<p>The Iris & The Rose pattern from our English-cottage collection. Pattern #01-03-136. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-136-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/the-iris-_-the-rose.jpg?v=1767642998","","","The Iris & The Rose - English-cottage Collection | ColorFlex Wallpaper","The Iris & The Rose pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","the-iris-&-the-rose","4","Trellis,Quatrefoils,Tudor Rose,Fleur De Lis","24x24","straight","SW6994 GREENBLACK,SW0043 PERISTYLE BRASS,SW9133 JASPER STONE,SW6215 ROCKY RIVER,SW6215 ROCKY RIVER","01-03-136","03","136",""
"english-cottage-the-iris-the-rose","The Iris & The Rose","<p>The Iris & The Rose pattern from our English-cottage collection. Pattern #01-03-136. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-136-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/the-iris-_-the-rose.jpg?v=1767642998","","","The Iris & The Rose - English-cottage Collection | ColorFlex Wallpaper","The Iris & The Rose pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","the-iris-&-the-rose","4","Trellis,Quatrefoils,Tudor Rose,Fleur De Lis","24x24","straight","SW6994 GREENBLACK,SW0043 PERISTYLE BRASS,SW9133 JASPER STONE,SW6215 ROCKY RIVER,SW6215 ROCKY RIVER","01-03-136","03","136",""
"english-cottage-minton-stripe","Minton Stripe","<p>Minton Stripe pattern from our English-cottage collection. Pattern #01-03-134. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-134-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/minton-stripe.jpg?v=1764031522","1","Minton Stripe pattern thumbnail","Minton Stripe - English-cottage Collection | ColorFlex Wallpaper","Minton Stripe pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","minton-stripe","3","Stripes,Large Design,Small Design","24x24","straight","SW6159 HIGH TEA,SW0037 MORRIS ROOM GREY,SC0001 COTTAGE LINEN,SC0001 COTTAGE LINEN","01-03-134","03","134",""
"english-cottage-minton-stripe","Minton Stripe","<p>Minton Stripe pattern from our English-cottage collection. Pattern #01-03-134. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-134-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/minton-stripe.jpg?v=1764031522","","","Minton Stripe - English-cottage Collection | ColorFlex Wallpaper","Minton Stripe pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","minton-stripe","3","Stripes,Large Design,Small Design","24x24","straight","SW6159 HIGH TEA,SW0037 MORRIS ROOM GREY,SC0001 COTTAGE LINEN,SC0001 COTTAGE LINEN","01-03-134","03","134",""
"english-cottage-minton-stripe","Minton Stripe","<p>Minton Stripe pattern from our English-cottage collection. Pattern #01-03-134. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-134-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/minton-stripe.jpg?v=1764031522","","","Minton Stripe - English-cottage Collection | ColorFlex Wallpaper","Minton Stripe pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","minton-stripe","3","Stripes,Large Design,Small Design","24x24","straight","SW6159 HIGH TEA,SW0037 MORRIS ROOM GREY,SC0001 COTTAGE LINEN,SC0001 COTTAGE LINEN","01-03-134","03","134",""
"english-cottage-crowborough","Crowborough","<p>Crowborough pattern from our English-cottage collection. Pattern #01-03-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-114-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/crowborough.jpg?v=1762696263","1","Crowborough pattern thumbnail","Crowborough - English-cottage Collection | ColorFlex Wallpaper","Crowborough pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","crowborough","5","Daisies,Small Flowers,Berries,Leaves,Crows","24x18","straight","SW7069 IRON ORE,SW7697 SAFARI,SW6242 BRACING BLUE,SW0033 REMBRANDT RUBY,SW7726 LEMON VERBENA,SC0002 COTTAGE COAL","01-03-114","03","114",""
"english-cottage-crowborough","Crowborough","<p>Crowborough pattern from our English-cottage collection. Pattern #01-03-114. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-114-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/crowborough.jpg?v=1762696263","","","Crowborough - English-cottage Collection | ColorFlex Wallpaper","Crowborough pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","crowborough","5","Daisies,Small Flowers,Berries,Leaves,Crows","24x18","straight","SW7069 IRON ORE,SW7697 SAFARI,SW6242 BRACING BLUE,SW0033 REMBRANDT RUBY,SW7726 LEMON VERBENA,SC0002 COTTAGE COAL","01-03-114","03","114",""
"english-cottage-crowborough","Crowborough","<p>Crowborough pattern from our English-cottage collection. Pattern #01-03-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-114-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/crowborough.jpg?v=1762696263","","","Crowborough - English-cottage Collection | ColorFlex Wallpaper","Crowborough pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","crowborough","5","Daisies,Small Flowers,Berries,Leaves,Crows","24x18","straight","SW7069 IRON ORE,SW7697 SAFARI,SW6242 BRACING BLUE,SW0033 REMBRANDT RUBY,SW7726 LEMON VERBENA,SC0002 COTTAGE COAL","01-03-114","03","114",""
"english-cottage-ansley-copenhagen","Ansley Copenhagen","<p>Ansley Copenhagen pattern from our English-cottage collection. Pattern #01-03-132. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-132-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/ansley-copenhagen.jpg?v=1772068593","1","Ansley Copenhagen pattern thumbnail","Ansley Copenhagen - English-cottage Collection | ColorFlex Wallpaper","Ansley Copenhagen pattern from our English-cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","ansley-copenhagen","3","Dish Background,Dish Design,Small Design","24x24","straight","SW6244 NAVAL,SC0001 COTTAGE LINEN,SW6244 NAVAL,SC0001 COTTAGE LINEN","01-03-132","03","132",""
