"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"abundance-birdcage-on-black","Birdcage On Black","<p>Birdcage On Black pattern from our Abundance collection. Pattern #01-01-101A. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-101A-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/birdcage-on-black.jpg?v=1772126716","1","Birdcage On Black pattern thumbnail","Birdcage On Black - Abundance Collection | ColorFlex Wallpaper","Birdcage On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","birdcage-on-black","0","","24x36","half-drop","","01-01-101A","01","101","A",""
"new-orleans-clo-claiborne","Claiborne","<p>Claiborne pattern from our New Orleans Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","New Orleans Clo","Home & Garden > Decor","ColorFlex Pattern","new-orleans-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","new-orleans-clo-claiborne-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/claiborne.jpg?v=1774383476","","","Claiborne - New Orleans Clo Collection | ColorFlex Wallpaper","Claiborne pattern from our New Orleans Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans-clo","claiborne","2","Stripes,Design","24x24","straight","SW7694 DROMEDARY CAMEL,SW7698 STRAW HARVEST,SW7740 MESSENGER BAG","","","","",""
"new-orleans-clo-claiborne","Claiborne","<p>Claiborne pattern from our New Orleans Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","New Orleans Clo","Home & Garden > Decor","ColorFlex Pattern","new-orleans-clo, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","new-orleans-clo-claiborne-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/claiborne.jpg?v=1774383476","","","Claiborne - New Orleans Clo Collection | ColorFlex Wallpaper","Claiborne pattern from our New Orleans Clo collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans-clo","claiborne","2","Stripes,Design","24x24","straight","SW7694 DROMEDARY CAMEL,SW7698 STRAW HARVEST,SW7740 MESSENGER BAG","","","","",""
"oceana-blue-sea-horses","Blue Sea Horses","<p>Blue Sea Horses pattern from our Oceana collection. Pattern #01-12-101. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/blue-sea-horses.jpg?v=1772148535","1","Blue Sea Horses pattern thumbnail","Blue Sea Horses - Oceana Collection | ColorFlex Wallpaper","Blue Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","blue-sea-horses","0","","24x36","half-drop","","01-12-101","12","101","",""
"oceana-blue-sea-horses","Blue Sea Horses","<p>Blue Sea Horses pattern from our Oceana collection. Pattern #01-12-101. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/blue-sea-horses.jpg?v=1772148535","","","Blue Sea Horses - Oceana Collection | ColorFlex Wallpaper","Blue Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","blue-sea-horses","0","","24x36","half-drop","","01-12-101","12","101","",""
"oceana-blue-sea-horses","Blue Sea Horses","<p>Blue Sea Horses pattern from our Oceana collection. Pattern #01-12-101. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-101-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/blue-sea-horses.jpg?v=1772148535","","","Blue Sea Horses - Oceana Collection | ColorFlex Wallpaper","Blue Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","blue-sea-horses","0","","24x36","half-drop","","01-12-101","12","101","",""
"oceana-coral-octopus","Coral Octopus","<p>Coral Octopus pattern from our Oceana collection. Pattern #01-12-102. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/coral-octopus.jpg?v=1772148538","1","Coral Octopus pattern thumbnail","Coral Octopus - Oceana Collection | ColorFlex Wallpaper","Coral Octopus pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","coral-octopus","0","","24x36","half-drop","","01-12-102","12","102","",""
"oceana-coral-octopus","Coral Octopus","<p>Coral Octopus pattern from our Oceana collection. Pattern #01-12-102. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/coral-octopus.jpg?v=1772148538","","","Coral Octopus - Oceana Collection | ColorFlex Wallpaper","Coral Octopus pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","coral-octopus","0","","24x36","half-drop","","01-12-102","12","102","",""
"oceana-coral-octopus","Coral Octopus","<p>Coral Octopus pattern from our Oceana collection. Pattern #01-12-102. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-102-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/coral-octopus.jpg?v=1772148538","","","Coral Octopus - Oceana Collection | ColorFlex Wallpaper","Coral Octopus pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","coral-octopus","0","","24x36","half-drop","","01-12-102","12","102","",""
"oceana-pink-sea-horses","Pink Sea Horses","<p>Pink Sea Horses pattern from our Oceana collection. Pattern #01-12-103. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/pink-sea-horses.jpg?v=1772148542","1","Pink Sea Horses pattern thumbnail","Pink Sea Horses - Oceana Collection | ColorFlex Wallpaper","Pink Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","pink-sea-horses","0","","24x36","half-drop","","01-12-103","12","103","",""
"oceana-pink-sea-horses","Pink Sea Horses","<p>Pink Sea Horses pattern from our Oceana collection. Pattern #01-12-103. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-103-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/pink-sea-horses.jpg?v=1772148542","","","Pink Sea Horses - Oceana Collection | ColorFlex Wallpaper","Pink Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","pink-sea-horses","0","","24x36","half-drop","","01-12-103","12","103","",""
"oceana-pink-sea-horses","Pink Sea Horses","<p>Pink Sea Horses pattern from our Oceana collection. Pattern #01-12-103. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-103-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/pink-sea-horses.jpg?v=1772148542","","","Pink Sea Horses - Oceana Collection | ColorFlex Wallpaper","Pink Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","pink-sea-horses","0","","24x36","half-drop","","01-12-103","12","103","",""
"oceana-purples","Purples","<p>Purples pattern from our Oceana collection. Pattern #01-12-104. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-104-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/purples.jpg?v=1772148545","1","Purples pattern thumbnail","Purples - Oceana Collection | ColorFlex Wallpaper","Purples pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","purples","0","","24x36","half-drop","","01-12-104","12","104","",""
"oceana-purples","Purples","<p>Purples pattern from our Oceana collection. Pattern #01-12-104. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-104-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/purples.jpg?v=1772148545","","","Purples - Oceana Collection | ColorFlex Wallpaper","Purples pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","purples","0","","24x36","half-drop","","01-12-104","12","104","",""
"oceana-purples","Purples","<p>Purples pattern from our Oceana collection. Pattern #01-12-104. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-104-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/purples.jpg?v=1772148545","","","Purples - Oceana Collection | ColorFlex Wallpaper","Purples pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","purples","0","","24x36","half-drop","","01-12-104","12","104","",""
"oceana-salmon","Salmon","<p>Salmon pattern from our Oceana collection. Pattern #01-12-105. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-105-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/salmon.jpg?v=1772148533","1","Salmon pattern thumbnail","Salmon - Oceana Collection | ColorFlex Wallpaper","Salmon pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","salmon","0","","24x36","half-drop","","01-12-105","12","105","",""
"oceana-salmon","Salmon","<p>Salmon pattern from our Oceana collection. Pattern #01-12-105. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-105-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/salmon.jpg?v=1772148533","","","Salmon - Oceana Collection | ColorFlex Wallpaper","Salmon pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","salmon","0","","24x36","half-drop","","01-12-105","12","105","",""
"oceana-salmon","Salmon","<p>Salmon pattern from our Oceana collection. Pattern #01-12-105. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-105-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/salmon.jpg?v=1772148533","","","Salmon - Oceana Collection | ColorFlex Wallpaper","Salmon pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","salmon","0","","24x36","half-drop","","01-12-105","12","105","",""
"oceana-spa","Spa","<p>Spa pattern from our Oceana collection. Pattern #01-12-106. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-106-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/spa.jpg?v=1772148541","1","Spa pattern thumbnail","Spa - Oceana Collection | ColorFlex Wallpaper","Spa pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","spa","0","","24x36","half-drop","","01-12-106","12","106","",""
"oceana-spa","Spa","<p>Spa pattern from our Oceana collection. Pattern #01-12-106. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/spa.jpg?v=1772148541","","","Spa - Oceana Collection | ColorFlex Wallpaper","Spa pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","spa","0","","24x36","half-drop","","01-12-106","12","106","",""
"oceana-spa","Spa","<p>Spa pattern from our Oceana collection. Pattern #01-12-106. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-106-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/spa.jpg?v=1772148541","","","Spa - Oceana Collection | ColorFlex Wallpaper","Spa pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","spa","0","","24x36","half-drop","","01-12-106","12","106","",""
"oceana-haeckel-in-yellow","Haeckel In Yellow","<p>Haeckel In Yellow pattern from our Oceana collection. Pattern #01-12-120. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-120-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/haeckel-in-yellow.jpg?v=1772148548","1","Haeckel In Yellow pattern thumbnail","Haeckel In Yellow - Oceana Collection | ColorFlex Wallpaper","Haeckel In Yellow pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","haeckel-in-yellow","0","","24x24","half-drop","","01-12-120","12","120","",""
"oceana-haeckel-in-yellow","Haeckel In Yellow","<p>Haeckel In Yellow pattern from our Oceana collection. Pattern #01-12-120. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-120-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/haeckel-in-yellow.jpg?v=1772148548","","","Haeckel In Yellow - Oceana Collection | ColorFlex Wallpaper","Haeckel In Yellow pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","haeckel-in-yellow","0","","24x24","half-drop","","01-12-120","12","120","",""
"oceana-haeckel-in-yellow","Haeckel In Yellow","<p>Haeckel In Yellow pattern from our Oceana collection. Pattern #01-12-120. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Oceana","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-120-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/haeckel-in-yellow.jpg?v=1772148548","","","Haeckel In Yellow - Oceana Collection | ColorFlex Wallpaper","Haeckel In Yellow pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","haeckel-in-yellow","0","","24x24","half-drop","","01-12-120","12","120","",""
"silk-road-constantinople","Constantinople","<p>Constantinople pattern from our Silk Road collection. Pattern #01-15-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-15-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/constantinople.jpg?v=1774378427","1","Constantinople pattern thumbnail","Constantinople - Silk Road Collection | ColorFlex Wallpaper","Constantinople pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","constantinople","4","Leaves,Globes,Flowers,Ribbon","24x32","straight","SW6990 CAVIAR,SW7726 LEMON VERBENA,SW6242 BRACING BLUE,SW0034 ROYCROFT ROSE,SW6243 DISTANCE","01-15-101","15","101","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-constantinople","Constantinople","<p>Constantinople pattern from our Silk Road collection. Pattern #01-15-101. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-15-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/constantinople.jpg?v=1774378427","","","Constantinople - Silk Road Collection | ColorFlex Wallpaper","Constantinople pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","constantinople","4","Leaves,Globes,Flowers,Ribbon","24x32","straight","SW6990 CAVIAR,SW7726 LEMON VERBENA,SW6242 BRACING BLUE,SW0034 ROYCROFT ROSE,SW6243 DISTANCE","01-15-101","15","101","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-constantinople","Constantinople","<p>Constantinople pattern from our Silk Road collection. Pattern #01-15-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-15-101-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/constantinople.jpg?v=1774378427","","","Constantinople - Silk Road Collection | ColorFlex Wallpaper","Constantinople pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","constantinople","4","Leaves,Globes,Flowers,Ribbon","24x32","straight","SW6990 CAVIAR,SW7726 LEMON VERBENA,SW6242 BRACING BLUE,SW0034 ROYCROFT ROSE,SW6243 DISTANCE","01-15-101","15","101","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-palmyra","Palmyra","<p>Palmyra pattern from our Silk Road collection. Pattern #01-15-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-15-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/palmyra.jpg?v=1774378428","1","Palmyra pattern thumbnail","Palmyra - Silk Road Collection | ColorFlex Wallpaper","Palmyra pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","palmyra","5","Leaves,Stems,Tassels,Pods,Seeds","24x20","straight","SW6990 CAVIAR,SW0043 PERISTYLE BRASS,SW6394 SEQUIN,SW6394 SEQUIN,SW6214 UNDERSEAS,SW6212 QUIETUDE","01-15-102","15","102","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-palmyra","Palmyra","<p>Palmyra pattern from our Silk Road collection. Pattern #01-15-102. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-15-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/palmyra.jpg?v=1774378428","","","Palmyra - Silk Road Collection | ColorFlex Wallpaper","Palmyra pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","palmyra","5","Leaves,Stems,Tassels,Pods,Seeds","24x20","straight","SW6990 CAVIAR,SW0043 PERISTYLE BRASS,SW6394 SEQUIN,SW6394 SEQUIN,SW6214 UNDERSEAS,SW6212 QUIETUDE","01-15-102","15","102","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
"silk-road-palmyra","Palmyra","<p>Palmyra pattern from our Silk Road collection. Pattern #01-15-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Silk Road","Home & Garden > Decor","ColorFlex Pattern","silk-road, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-15-102-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/palmyra.jpg?v=1774378428","","","Palmyra - Silk Road Collection | ColorFlex Wallpaper","Palmyra pattern from our Silk Road collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","silk-road","palmyra","5","Leaves,Stems,Tassels,Pods,Seeds","24x20","straight","SW6990 CAVIAR,SW0043 PERISTYLE BRASS,SW6394 SEQUIN,SW6394 SEQUIN,SW6214 UNDERSEAS,SW6212 QUIETUDE","01-15-102","15","102","","Travel back in time with the SILK ROAD COLLECTION of Traditional DAMASK patterns.  For thousands of years, these beautiful patterns adorned fabrics from Asia to Europe and were coveted for their beautiful and designs.  Now, for the first time, they can be colored and scaled to suite your style.  Have fun!!"
